ID,bug type,species,pixel_ratio,r_min,r_max,r_mean,r_median,r_std,g_min,g_max,g_mean,g_median,g_std,b_min,b_max,b_mean,b_median,b_std,shape_sym_h,shape_sym_v,color_sym_h,color_sym_v,aspect_ratio,extent,eccentricity,solidity,compactness,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,bg_r_mean,bg_g_mean,bg_b_mean
136,Bumblebee,Bombus hortorum,0.035679375,1.0,255.0,59.07694571443586,47.0,48.69752197353522,0.0,255.0,44.63258301656536,30.0,43.036298665041905,0.0,255.0,44.945727281751246,28.0,45.083192142733296,0.7554209183673469,0.7937807067271353,0.8846542234863767,0.8886435386911966,1.1851851851851851,0.5618445294784581,0.7332031806835178,0.8623561531264886,5.1112681919611695,0.36779428915396717,0.39779203701563004,0.34572729948437647,0.1972886762744728,0.2401094533959233,0.19952223745794678,0.8473202550655409,0.8966822253998986,0.5107336541719806,0.9825462115739216,140.7262733111545,130.1948706548371,122.13977932218688
137,Bumblebee,Bombus hortorum,0.0216115,0.0,255.0,90.2041467120129,87.0,61.4794615259089,0.0,255.0,71.04164256684327,61.0,55.60729369208694,0.0,255.0,59.80569565586223,47.0,49.80149667863077,0.7369350011511012,0.6482824979486785,0.8421200932244732,0.8087899352097396,0.8828491096532334,0.5159414752953396,0.4800171135853836,0.7822073396986289,7.876206572646917,0.2980288440262154,0.3638804337506628,0.4152851274636021,0.1764832524739916,0.36014612015903547,0.24572949624132517,1.6335421888399937,0.8776286381857594,0.5212975927956947,0.9814605092507955,134.7256009499294,129.80568084661667,100.45834723800071
138,Bumblebee,Bombus hortorum,0.029323125,0.0,255.0,54.91306065321028,41.0,48.73012202218504,0.0,255.0,40.48579690375202,24.0,41.512580272354775,0.0,255.0,31.12415258150919,18.0,37.482181397834296,0.47684981684981687,0.7738633915104504,0.8680480513975324,0.8931949193956115,0.7918552036199095,0.5054621848739496,0.7867587629065678,0.766923413910121,6.428987687774585,0.2892771459986907,0.37464811803121495,0.4141790113935068,0.24766303785054816,0.2191716173506795,0.19751913682550185,0.8513697628550396,0.932695156873778,0.5966932472280444,0.9784950795021945,132.1961298913194,123.46620015371576,82.51563752012395
139,Bumblebee,Bombus pascuorum,0.024273375,7.0,255.0,105.69206486531024,92.0,51.0927792519855,4.0,226.0,93.30461531067132,86.0,44.67530196966124,0.0,255.0,81.02569859637016,66.0,54.13162451513461,0.701356725734998,0.7195414932653152,0.8439455709865575,0.8529761693239519,0.9182692307692307,0.40732606725735,0.7784269226799511,0.6536368134586839,7.151246711165213,0.2909919197745775,0.2998155273000036,0.35532199824103516,0.2335169261259296,0.4468309857377218,0.2028927875602894,0.5623743091686975,0.9203160898403238,0.5952009005533565,0.9936419741773185,94.53946475530479,113.98810049211615,72.64718759382697
140,Bumblebee,Bombus pascuorum,0.021783875,16.0,246.0,135.48884782895604,140.0,45.139984667066976,10.0,231.0,118.7477568461381,120.0,39.9866391963745,4.0,255.0,98.21457194063652,98.0,44.70675324322622,0.7088052369198006,0.7206754271332463,0.8232533108645961,0.8237495411718941,1.3661971830985915,0.5271737815207396,0.6175088235122725,0.7605039449797514,6.514904302387249,0.2853594299125552,0.29369564315508345,0.32557600326878194,0.2247569749354246,0.5478742877472441,0.1739446691576004,0.7973739261077335,0.911979636138809,0.4789889983582769,0.9939687399654465,73.02330091760993,90.55790844959407,68.82784206642815
141,Bumblebee,Bombus pascuorum,0.02043954166666667,6.0,255.0,125.05772919728712,122.0,62.46931707280488,1.0,254.0,113.74719956620032,114.0,52.06421761030185,0.0,255.0,91.94402597905612,90.0,51.17677657652959,0.7142274681337182,0.6615691889129389,0.7997162504872881,0.7799772325456558,1.0476190476190477,0.46084825186387685,0.4871769614881965,0.6733999939599102,8.963772275184253,0.2920711437459137,0.26595026310987047,0.32552808935909905,0.20241633106091877,0.5136964630944305,0.24251158544153434,1.6904111742293897,0.8679244271038089,0.5394177143546888,0.9874942598725611,75.59015512527282,90.72404323690928,73.85754290901987
142,Bumblebee,Bombus pascuorum,0.0185875,15.0,255.0,121.80881640887694,115.0,45.29006787098572,0.0,222.0,98.07507733691997,95.0,38.08869347943373,0.0,255.0,95.05273705447209,91.0,46.54181319035691,0.6342026359498695,0.7416251429064475,0.8111001165903253,0.8473680212226443,1.3202614379084967,0.40094695744084213,0.6934173453946931,0.6073626898774247,7.819884227353623,0.437322849058851,0.37884177403307423,0.29411785665162826,0.219191261892207,0.4892186575594147,0.17419440461752714,1.0522628994007712,0.9050999223156093,0.6000112414852268,0.9885884582358303,72.86635924411668,89.50294702788074,73.7268117806393
143,Bumblebee,Bombus pascuorum,0.008538125,3.0,255.0,129.05998584779056,123.0,62.147920931432985,0.0,255.0,93.23472171388137,96.0,48.104893885430215,0.0,255.0,85.38896615669911,66.0,59.49411531390737,0.6915723889162158,0.5950319724545008,0.7661551145389383,0.7419312641345184,1.1263157894736842,0.5599688473520249,0.6665862472341887,0.7814204107781599,6.0842204422085375,0.39957912812178237,0.3966370023440429,0.43637528758247524,0.1905508794853001,0.5086467129125276,0.2430552655269215,2.562022017831229,0.8073810143986827,0.44242637920921063,0.9777484355812073,116.33597265990014,116.7389161669311,75.69865251584518
144,Bumblebee,Bombus pascuorum,0.00873025,3.0,255.0,125.83548103815278,114.0,56.10015157725809,0.0,255.0,87.34940771073757,81.0,44.57051296103394,0.0,255.0,74.39330202456975,52.0,58.417424848255784,0.660700519524049,0.8170269817328641,0.7837607786909337,0.8423483991291245,0.7264957264957265,0.5852354617060499,0.6687247388963757,0.7817025944082555,7.152686078025456,0.3083199679383431,0.3637655892344259,0.491948796754554,0.22199580013828726,0.4975588784619926,0.2174842954477265,2.7478349742921795,0.8098184865697503,0.41870276348556423,0.9727020388307477,115.53487492514861,118.85972713280114,76.24773197036764
145,Bumblebee,Bombus pascuorum,0.007945208333333334,1.0,255.0,117.03159661221386,109.0,52.98401131195089,0.0,255.0,83.19407399638146,77.0,45.23551518078822,0.0,255.0,66.35929412381677,50.0,51.85414272342465,0.7811204941746814,0.745751557327912,0.8080772368547249,0.8103416930842153,0.8877551020408163,0.6211750983918471,0.6210998826230856,0.864475790180049,5.318603018656363,0.30092229932781844,0.35899907218979615,0.5014239845752927,0.2299399964119331,0.46578908753631776,0.2051956289221647,2.8572084429354896,0.7824183686190486,0.38296781365817917,0.9691685978915924,106.3573091456012,109.72993901756519,69.29222604682244
146,Bumblebee,Bombus pascuorum,0.02707825,7.0,255.0,116.16658357414777,105.0,57.26467258994072,0.0,234.0,96.80335847651405,95.0,49.9104759216834,0.0,247.0,63.80396782165268,55.0,42.55405735911581,0.7039442039442039,0.7406204906204906,0.797626722897352,0.8082788941193761,1.2467532467532467,0.6105305284992785,0.4995290380906482,0.7989098365492417,6.200437939745689,0.1711821550799449,0.22184614822153897,0.46374141310007705,0.17306043672001115,0.46174249658563365,0.2245629092662721,1.264806741389557,0.8619213259994946,0.39667694727945363,0.9888633678598249,111.21826404161828,114.34316621557694,65.5031062792734
147,Bumblebee,Bombus pascuorum,0.02157225,14.0,255.0,157.32436540771903,153.0,59.1749472530031,5.0,255.0,117.2591234108635,112.0,50.148853275894155,0.0,255.0,97.42649700425315,84.0,60.66962557415775,0.5623404698650831,0.5821873209355628,0.7080321986584914,0.7262077305788179,0.9753086419753086,0.5618651351773715,0.8107410144863849,0.8892442349772766,5.3871225025793255,0.2515475998189092,0.33159209654355754,0.4427228645273483,0.1959571663399859,0.6186653499181236,0.23131890228580548,1.4188647722697496,0.8475712147218742,0.44154372988770796,0.9908433517810179,118.53932899831729,122.3494631650966,64.39544671710983
148,Bumblebee,Bombus pascuorum,0.028808875,5.0,255.0,115.87357773139932,117.0,50.123670233755846,0.0,194.0,65.67584931148242,60.0,40.36303813273427,0.0,194.0,42.76344384615273,33.0,29.99225667563157,0.6891108974130664,0.7473198703565196,0.8086780675685696,0.8460734148225899,0.7696335078534031,0.684044472937517,0.6869145327680227,0.8900968609034172,5.017052003982735,0.21350240700970607,0.3270334648238849,0.636116858424683,0.2079356769417239,0.45496047692955455,0.19664297147505738,0.591119527671061,0.9022782969157466,0.34370991296039577,0.9906136074818334,132.37351144451614,127.04249584069596,78.97809759982448
149,Bumblebee,Bombus pascuorum,0.015237666666666667,12.0,255.0,137.9516576247457,128.0,55.828582202467956,6.0,255.0,119.98228622054995,120.0,51.81195066499967,6.0,255.0,99.59900083127339,83.0,54.24342903355555,0.7557131880579517,0.8269448603090864,0.8453961829709162,0.8517734005985655,1.0432098765432098,0.37079650327513575,0.6649712356965835,0.6351573294402878,7.174180041216997,0.2988098548588961,0.3146996410515183,0.36806220123510297,0.1644805231768664,0.5617858952037927,0.2186974290861078,1.1434449350002296,0.9281743704186335,0.6382970008095123,0.9912671031340134,112.92239709615214,120.13099730154856,91.48891695356612
150,Bumblebee,Bombus pascuorum,0.01668425,0.0,255.0,94.967107201902,90.0,48.19497569433658,3.0,254.0,75.76288265879496,69.0,46.1853870139391,0.0,255.0,81.73990939558766,69.0,62.434451646634834,0.7007359990976256,0.6889628334555299,0.8250510718828918,0.8125111982767401,1.2781862745098038,0.47048248829733236,0.6435531542812705,0.6774298330203522,8.578275606457334,0.3848164050135452,0.3650957059221143,0.36591309602199446,0.2124597536077962,0.3986580530089775,0.22248168050704747,1.2524396387619015,0.9155851874053059,0.5345928523055014,0.9838966573435596,101.0841027750581,97.20271752316927,92.79892737912517
151,Bumblebee,Bombus pascuorum,0.014178833333333333,3.0,255.0,109.49113996215016,96.0,60.98565094968779,0.0,255.0,79.07818579337746,64.0,54.555835799788795,0.0,255.0,73.01868101512818,52.0,59.06403008169672,0.7078109452736319,0.6894361525704809,0.7442703367693124,0.7305621023423189,0.746268656716418,0.7043097014925374,0.7470547676836599,0.8794778408517313,4.939846848392932,0.3271341544768883,0.4005826229748892,0.44064349790638735,0.1962158230530429,0.4345699299079475,0.24438535230153666,2.450564180050377,0.7599566500291561,0.3057679685259879,0.97785263328378,108.80823896896783,102.99208718045041,91.30106145012441
152,Bumblebee,Bombus pascuorum,0.029318,13.0,255.0,120.14243382904701,120.0,55.8527501340771,0.0,255.0,91.61195909225277,90.0,49.74245115608812,0.0,255.0,83.14136082497669,75.0,49.09164478259768,0.737579023293309,0.6919937205651492,0.8139159327394622,0.8299748839244637,0.8432432432432433,0.49756884042598326,0.7131263252254865,0.6889416962116783,6.794018989101138,0.2986693852527034,0.36740818996516267,0.390831180021564,0.19034239926278185,0.4778379362295888,0.21984440377392092,0.699323970662507,0.891997885374445,0.5056080865720276,0.9934337440739502,119.01028761221492,103.27862218694348,86.44632768507091
153,Bumblebee,Bombus pascuorum,0.033310875,1.0,255.0,136.1419944187396,142.0,57.012406405783196,0.0,255.0,109.03461457156759,113.0,51.98187216610024,0.0,255.0,94.96362924520396,92.0,49.83560932400924,0.5604164593216778,0.6295712658549801,0.7351818163486077,0.7823548550746163,0.9388646288209607,0.4509918418469246,0.7733576006230772,0.6885770793888158,7.542206565878306,0.2642909187415637,0.3490883905997872,0.35857855669416067,0.16812670229981413,0.5377739035989223,0.22417542982930677,1.6878605742204287,0.8562311394774951,0.558705767344741,0.9870497678319983,119.40895092997624,103.01319279694322,84.89531148392716
155,Butterfly,Pieris rapae,0.007896625,13.0,255.0,167.4269440003377,195.0,69.891876677737,3.0,255.0,162.10997314253453,182.0,73.44523435214023,9.0,255.0,165.4284689134071,198.0,76.84983328530939,0.43667099778030427,0.7281549455903849,0.6019818442358386,0.7716689083010535,0.7175572519083969,0.4275147528558281,0.8859213595515767,0.7079873135415616,6.484130201521004,0.4479801729158194,0.26802163444262805,0.18752274603057204,0.19719884178429847,0.6908424205799015,0.2701601292076934,1.4212024115169681,0.8945414799500436,0.5739336452588157,0.9946263824118898,113.26877760260282,122.1052731778077,75.34505968191067
156,Bumblebee,Bombus pascuorum,0.015433791666666667,3.0,203.0,81.81714635904441,81.0,47.47053383457485,3.0,182.0,68.39184581451414,62.0,43.55239176975288,0.0,157.0,56.90508381230579,45.0,38.91453666823382,0.6861937045449331,0.5973082570491202,0.8490174935232082,0.8175651251774867,0.6946107784431138,0.5311374377681419,0.7789193079092407,0.7832258473769903,5.933558888052402,0.23269418486636104,0.28487058611661253,0.35647574334507254,0.22338393634122214,0.3295680616777516,0.18815725656767054,0.9750066757853899,0.903330587640306,0.4794962688542933,0.9850136833392152,114.7200683008071,113.15639836139341,100.34896070346377
157,Bee,Megachile centuncularis,0.037792208333333334,10.0,255.0,112.33540313093638,122.0,57.54574703519346,0.0,251.0,75.77592934169631,77.0,45.01852515074745,0.0,255.0,106.80355077600872,111.0,64.2323229450108,0.5670177869357207,0.7351745930241738,0.7671583526910204,0.8215568588131887,1.092511013215859,0.4475416646929721,0.572999725198647,0.7070787153647484,6.919576224286833,0.6950326029887587,0.31646548798969754,0.3783635028613586,0.16192157550829853,0.46067184154979895,0.23685164988363,1.000570667654244,0.890491173361091,0.555100911151412,0.9880863603004642,105.11403652546117,96.60477776218382,87.2726669789404
158,Bee,Megachile centuncularis,0.018113875,2.0,212.0,80.91505130735418,76.0,43.57906620440345,0.0,191.0,57.68165287659322,51.0,35.75212516119314,0.0,230.0,69.70535708124297,54.0,49.27070612645179,0.6359974747474748,0.5825667388167388,0.8738620990483735,0.8501662705486235,1.0057142857142858,0.3920752164502164,0.760467685636239,0.588789869303176,7.66987564524239,0.5384584851469659,0.3855591753807527,0.3776986761300755,0.19223372894820492,0.33758051989810467,0.18443314084372617,1.0541467282151211,0.8946023602599693,0.6104805289773506,0.9757576813743478,99.64686807919469,97.8757428464528,92.45898784002745
159,Bee,Megachile centuncularis,0.02211375,5.0,219.0,79.10326342961581,81.0,39.79736943282799,0.0,187.0,57.24644169351648,53.0,33.866921469218774,0.0,235.0,71.92427599721138,66.0,47.776839507469546,0.6302667392487752,0.6885398035098633,0.8403262331969623,0.8563027570753295,0.8468776732249786,0.45858931487674004,0.742280058109635,0.6533179214659492,8.148449997883741,0.4578360608450018,0.38187244795763514,0.3680436564236491,0.20723738671202263,0.33383840163917766,0.17400679026049592,0.9205146387612454,0.9012366024280859,0.5477199790985223,0.9792259530280808,117.6380230403417,116.68245326761335,113.8061359812214
160,Bee,Megachile centuncularis,0.032661625,7.0,255.0,104.8247522895753,110.0,59.933746682180775,0.0,255.0,73.11815088808349,69.0,48.023227336258955,5.0,255.0,104.92269215019155,98.0,63.66206391084355,0.6161474675033618,0.7140532397031725,0.7872727530177368,0.8090079349966326,1.1855670103092784,0.4879967876886299,0.5965731092471878,0.7200951333713647,6.689926462720257,0.738025099102826,0.2531863076112365,0.3626035988350777,0.14981830018759157,0.43858178491883587,0.24534182117791978,1.1228245587281294,0.8814028702378183,0.5162562017392649,0.9870641192186784,102.78866572930077,94.99585266634335,89.0714676667993
161,Bee,Apis mellifera,0.021076625,13.0,245.0,120.70141685397923,123.0,46.482475136875195,0.0,218.0,66.45452802176186,63.0,32.482173267490154,11.0,255.0,102.70648763737078,91.0,57.8190754616421,0.6715445665445665,0.7078286528286528,0.8014238018094227,0.8195809305678586,1.2133333333333334,0.5146916971916972,0.6662209854157093,0.7050885683540281,7.2929187057541025,0.6760488641225925,0.3433075645466731,0.4972160014308214,0.15413464276542801,0.4923286410319892,0.19269950967235086,0.9444269508618521,0.9073738773633317,0.49124696012049907,0.9856777759074504,102.64727716814403,91.36195069915456,90.06937442882085
162,Bee,Apis mellifera,0.01761625,7.0,251.0,135.8914212729724,145.0,49.042820852019645,0.0,223.0,84.16640412497931,84.0,37.1946654663946,5.0,255.0,120.00000236524043,118.0,53.09146531953191,0.7164492371113289,0.672649121484051,0.814618688191719,0.7865127165636103,1.1946308724832215,0.44275507126159414,0.7246487849244656,0.6805418719211823,6.831624233613185,0.681932956757213,0.32284817554812484,0.4360644407928401,0.14508961997560463,0.5533700548503893,0.19467152572155766,1.0094697102606323,0.8842286959374179,0.5587484817614191,0.9886164656730996,103.78347421090112,94.12877885042377,86.44724447888449
163,Bee,Apis mellifera,0.026548125,12.0,241.0,123.72780249703762,126.0,41.20637152686582,7.0,205.0,84.93790521929515,83.0,31.522513262813856,10.0,255.0,101.20846418846277,99.0,43.77248205977401,0.7986277844471121,0.7074746565292784,0.8526990621956844,0.8174050099342569,1.1529411764705881,0.5309698879551821,0.6431589439219744,0.7244303253236517,6.495569576638857,0.5872343238903444,0.3967281181019028,0.36337399769078094,0.14550974486712417,0.495076960526581,0.16172408627305307,0.6149264557241687,0.917376592567097,0.4777213052667426,0.9924454502140148,97.67644796684651,87.83435831552194,80.46466515529252
164,Bee,Megachile centuncularis,0.034155375,8.0,237.0,101.31023179611799,106.0,47.76019312685312,0.0,222.0,86.93749763641398,91.0,43.8182361098647,5.0,255.0,100.83189932282498,95.0,47.860690069266,0.6057481371777664,0.7512575657065869,0.7975178812347958,0.837393054155269,1.2037765538945713,0.4215346878326468,0.5171060646039266,0.6424349437134984,7.794869930599015,0.6465263493110097,0.3085779403785611,0.25115350713648676,0.15027382673053474,0.4246293783509849,0.1855964713746778,0.8964990340479267,0.8965278306797498,0.5799979889826243,0.9892643028972404,107.17124036211656,104.74202618252393,86.53411713780223
165,Bee,Anthidium,0.012401,8.0,255.0,125.35568704136763,119.0,44.10093552399981,3.0,235.0,111.12307139209203,107.0,42.93425177171278,0.0,236.0,94.13651452839825,97.0,36.0295989918968,0.683635752688172,0.6436827956989247,0.813046543736969,0.8076553678520393,1.2109375,0.4167002688172043,0.5819816738985685,0.6429177818532944,7.6444641901226325,0.2636511694412799,0.334476663422645,0.2852313411908767,0.16969488635662655,0.5012603084402323,0.17404853569971923,1.0370518169434255,0.922493552852423,0.5850395732978215,0.9908003649166831,84.70876561067126,91.66053673268874,74.66084016218458
166,Bee,Anthidium,0.013548666666666667,12.0,255.0,120.91734426511834,108.0,54.053582384112055,7.0,253.0,108.23233220981155,99.0,54.102449266205376,4.0,255.0,96.46854549033115,92.0,48.033877458912976,0.7978125111941635,0.6196312791794529,0.873453275194051,0.8047421136573386,1.1349628055260361,0.3235461517948473,0.4905862018813377,0.5338578436845319,8.845492580621567,0.2816530388507579,0.32466929160209174,0.2587119434439503,0.13780860350000299,0.48624543282844807,0.21452844891173894,1.1384300508096517,0.9133374473766889,0.675547348715662,0.989217014163695,104.84721826114753,109.02566556755292,100.5973775442208
167,Bee,Anthidium,0.015881458333333334,6.0,249.0,109.22422636460233,102.0,52.854729251551646,3.0,241.0,95.94118665634716,85.0,47.96350382647233,6.0,247.0,95.96661463184269,89.0,42.49177477232556,0.5745522724797336,0.7733448474381117,0.8210328259784726,0.878449006763545,1.0432432432432432,0.2965278750252843,0.5333840784963796,0.5150007161213785,8.493199121872134,0.510192823023892,0.36295818553915254,0.24483912535664282,0.12866818586738163,0.44751472369457024,0.2021507267630861,0.6551588652606386,0.9346727094858738,0.7033418652648116,0.991802102961721,76.47116198950457,93.88368275417363,79.36193844364531
168,Bumblebee,Bombus pascuorum,0.01920825,9.0,255.0,154.2243415372735,151.0,52.59420676251713,1.0,255.0,123.15636727274305,116.0,48.50712475671654,0.0,255.0,92.55430826164105,76.0,56.802496295805476,0.7240462789243277,0.7642939716110448,0.776928610560844,0.8016236287757091,0.8719512195121951,0.5460301893228723,0.7168756799176232,0.765107621733134,6.623577601985766,0.19086879546200203,0.2690151500237543,0.44615101590991335,0.19650514809180233,0.6059619245509039,0.20542644810361807,2.1377832331480326,0.8281518541319375,0.4560510909630616,0.9865840097728725,104.9906838021425,106.40336782332572,65.94206759487935
169,Bumblebee,Bombus pascuorum,0.024756,5.0,255.0,142.42207276350516,133.0,56.91268103972726,0.0,255.0,113.20161105725211,104.0,51.69326727906318,0.0,255.0,84.43947090267679,71.0,49.373817741522096,0.6550788906470791,0.6537472243385622,0.7641446553464071,0.8023570368106131,0.668141592920354,0.4836195276328899,0.6318060785719358,0.6795257282258498,8.305239473895996,0.22286820577465374,0.29819524035311495,0.45096722415593005,0.16251200596355608,0.560942880949439,0.22163826011524512,1.57091312143436,0.8594426852309366,0.5184943592790563,0.988811321527539,111.15312069765788,113.06710726580562,70.96133125829707
170,Hover fly,Eristalis,0.013032458333333333,9.0,255.0,118.26746680563593,119.0,49.58691581302911,5.0,255.0,90.71162066507023,83.0,51.909592314680204,0.0,255.0,63.85954939430077,54.0,45.54815582583806,0.6288479463853787,0.5614226045095749,0.8060081394539103,0.786578453389623,0.8835616438356164,0.4612978301653039,0.7884614433496518,0.6987828255070443,9.059369059454825,0.1752721653035241,0.2568825365753681,0.520555695370334,0.16817245231205322,0.47518842628281865,0.199707767576846,2.0957313143031033,0.9054019624491351,0.5400914922523746,0.9788877190805428,96.91154331696403,108.9062893447906,62.13408820730807
171,Bumblebee,Bombus hortorum,0.021322791666666667,0.0,255.0,68.5213357381675,59.0,52.36805578129414,0.0,255.0,46.791895213845905,35.0,42.67262454817491,0.0,255.0,36.213410142121006,21.0,43.278362725709414,0.7698821904929785,0.751765184010028,0.8530797118842314,0.8612027490485131,1.5245901639344261,0.6264407916642184,0.742827240348266,0.8082606539407973,6.665846879202444,0.22903915287374593,0.3404309610898648,0.529426226414691,0.2084457935521888,0.2697643293942315,0.20615270408695005,1.7237958757332161,0.873736306870818,0.4507345787965379,0.9680435078320498,115.7258238405385,118.22103470189971,72.74062081160315
172,Bumblebee,Bombus pascuorum,0.020887875,17.0,255.0,156.87053094997296,148.0,55.37186682461988,0.0,255.0,123.7187722542384,115.0,46.81024384793889,0.0,255.0,93.07134920777405,74.0,57.953764257437555,0.8140010982189754,0.617360215823903,0.8088188949838637,0.7483094636890233,1.1474358974358974,0.49868392780403953,0.5152757076153817,0.7813882368344759,6.0140829227650565,0.2512303002473705,0.3054507269480645,0.4571244754080737,0.20126771350968536,0.6217955979481012,0.2127903098648332,1.5486932895047998,0.877534525447649,0.5047939893206903,0.9900442460942466,99.75655750356478,106.64290427922134,67.35065391514787
173,Bee,Apis mellifera,0.012898375,7.0,255.0,124.27074469975223,119.0,51.28911322422965,3.0,255.0,101.94328742961807,104.0,45.80923317409719,0.0,255.0,85.13242301194272,82.0,49.39397139522275,0.6086855396065922,0.6828993375046006,0.7953998386660925,0.8194312538739783,0.9407894736842105,0.3956071340939762,0.6256823008505052,0.677681843456788,6.73229518035178,0.21517901989531796,0.2880635015977609,0.3842187650785611,0.1610180411788268,0.49169867435928083,0.1980105038069867,1.0870966751627449,0.9214711611968306,0.6059497933624267,0.9894927467929832,101.46302814396981,103.67305916112403,66.38987390651562
174,Bee,Apis mellifera,0.022444125,12.0,255.0,131.0447240276316,124.0,47.11174374005549,5.0,255.0,107.7747480316861,110.0,42.8934472505724,0.0,255.0,76.48577857234355,73.0,39.13352695789658,0.6331635206635207,0.6251662376662377,0.7989874071083222,0.7924330329395689,1.1011904761904763,0.48142696267696267,0.6010084580716436,0.5973504763531234,7.992241628317515,0.1506220674287997,0.19433200525158978,0.4361658804514563,0.15134564654561325,0.5159242838670279,0.18444097921629501,0.9659823239470937,0.9168737560200204,0.5251121339609538,0.9916543145512924,115.6971292476419,117.83800192836377,75.74598583260862
175,Hover fly,Eristalis,0.030173125,12.0,255.0,132.93300053165413,121.0,54.5613959856835,6.0,255.0,111.19833737252384,99.0,49.64807252128328,4.0,255.0,110.54712319876269,98.0,55.25487398846043,0.6000693594451245,0.6649816401468789,0.7720864828636926,0.7937314048154281,0.8837209302325582,0.492421460628315,0.696437162649691,0.7574153816545984,6.188591997110462,0.3733247047106769,0.3948754076633416,0.24115147315684096,0.12121677077389229,0.5297260079056306,0.21927533039754268,1.0300779989786182,0.8799921229693102,0.5104619236137236,0.9924814135889621,101.74390850256994,109.86195573136013,89.95770413490895
176,Hover fly,Eristalis,0.027643916666666667,5.0,255.0,113.54293440087783,109.0,48.633274611114715,0.0,255.0,102.58930234801508,103.0,47.27159055869484,0.0,255.0,92.26700117868006,84.0,50.13206396196178,0.7607227804475512,0.5725668656861318,0.8419568565901839,0.8029044373440848,1.0380952380952382,0.40253992524634724,0.4520911670897183,0.6687068020977914,7.679706080540712,0.318704267738268,0.32233511354873756,0.2901409308368343,0.15560218844919652,0.4662390353229862,0.1899811388944979,0.9698318968107046,0.899008212570724,0.5987277121376612,0.9905872797487145,86.53636047939571,102.50056919305882,72.38764691227227
177,Bumblebee,Bombus hortorum,0.02409025,1.0,252.0,88.55859735785225,89.0,57.33150972952351,1.0,237.0,70.75352407440077,62.0,51.99796644448834,0.0,255.0,62.46695758657548,53.0,52.926710882565985,0.6348051434756636,0.6778860189264814,0.7748848273726433,0.7701245887237047,0.8265895953757225,0.6491841491841492,0.5952658101702343,0.7962742859346443,6.129805965739512,0.5000160124976022,0.39625344415794944,0.3811049027296205,0.19466569963933403,0.35197115178197347,0.22733758672302926,1.1711494065841601,0.9048284664540429,0.3976858511838835,0.9869861644267498,117.99050791667297,128.61064931977572,76.96869399723352
178,Bumblebee,Bombus pascuorum,0.026822125,15.0,255.0,126.30417053085839,117.0,47.45410926829797,11.0,255.0,98.99709972022475,93.0,40.2655799837548,0.0,255.0,81.61791959685024,68.0,50.34545836442585,0.6738294148068584,0.7630723634483033,0.7675824975864289,0.816038152752979,1.5789473684210527,0.6402225802601742,0.7883595365542028,0.845861430996694,5.907306684720407,0.2442092956412537,0.3178891192945458,0.3917570972958139,0.2177580164274382,0.5008261671595196,0.18439649678508574,1.3238732602865972,0.8728216804079043,0.3732686070488313,0.9873832770683745,82.14312542812381,100.6042858557589,59.754425546306216
179,Bumblebee,Bombus hortorum,0.016852458333333334,3.0,255.0,114.56977345046099,114.0,70.22763472100704,0.0,255.0,104.61767941868027,101.0,67.79684778756732,0.0,255.0,90.01325968763211,82.0,68.29211701620304,0.6369555173903,0.6553576988359597,0.7793526131548296,0.7196251862066014,1.099882491186839,0.5077221870700132,0.7757074193823418,0.8270259547979157,6.527415528589495,0.25782321676902276,0.300866115647121,0.26172483112103884,0.21721582017999358,0.45509495642424114,0.2777492994221824,2.59869379136337,0.8564458560744692,0.5060004832538325,0.9831069459817404,95.51768509990934,118.29607678840676,77.84599980140315
180,Wasp,Isodontia mexicana,0.015003875,7.0,255.0,83.93186760086978,76.0,49.06751130720568,5.0,238.0,73.53830260516034,66.0,43.73859692439382,5.0,255.0,87.82575334705201,77.0,51.01459198804354,0.6561621604588139,0.6465195058927333,0.8599506786601534,0.8632351417069423,0.8390243902439024,0.2836689355265646,0.5548716584636555,0.42277562522014794,13.463397596938579,0.6302265855464775,0.2628205267675283,0.29427996336016427,0.1225675160006422,0.36998634829793153,0.19955299482649808,1.1580317788807286,0.945965892421497,0.7155650535747811,0.9774303717373727,103.44861073269027,116.71159806170134,78.35157782135099
181,Bee,Anthidium,0.012524125,4.0,255.0,115.22513216159479,106.0,53.89325460921001,0.0,255.0,106.11558359033731,97.0,52.14624453562008,0.0,255.0,95.44137814018943,87.0,46.21209638925044,0.6690199057748727,0.6479243714343053,0.8212364960254844,0.812649772375782,1.0488081725312146,0.369083243657591,0.8382763087656946,0.5779729682937246,11.875534231285659,0.37106751425383233,0.3099086345498191,0.30286880757643786,0.14937840348831108,0.48292793601160217,0.20061482450689092,2.0455972467318806,0.891141798571888,0.6397466027556968,0.9807244986591627,69.56374735905996,89.36905694869085,65.04572288917944
